,dependency,doc_id,lemmatized,parent_id,sentence_id,tag,word,word_id
17639,ROOT,109.0,отказываться,0,0.0,VERB,отказываются,4
17640,case,109.0,от,6,0.0,ADP,от,5
17641,dobj,109.0,финансирование,4,0.0,NOUN,финансирования,6
17642,amod,109.0,зелёный,9,0.0,ADJ,Зеленого,7
17643,amod,109.0,климатический,9,0.0,ADJ,климатического,8
17644,dobj,109.0,фонд,6,0.0,NOUN,фонда,9
17645,nmod,109.0,оон,9,0.0,NOUN,ООН,10
17646,punct,109.0,.,4,0.0,PUNCT,.,11
17647,case,109.0,о,2,1.0,ADP,Об,1
17648,nmod,109.0,это,10,1.0,NOUN,этом,2
17649,case,109.0,на,4,1.0,ADP,на,3
17650,nmod,109.0,брифинг,10,1.0,NOUN,брифинге,4
17651,case,109.0,для,6,1.0,ADP,для,5
17652,nmod,109.0,журналист,4,1.0,NOUN,журналистов,6
17653,case,109.0,в,9,1.0,ADP,в,7
17654,amod,109.0,бел,9,1.0,ADJ,Белом,8
17655,nmod,109.0,дом,4,1.0,NOUN,доме,9
17656,ROOT,109.0,заявить,0,1.0,VERB,заявил,10
17657,nsubj,109.0,глава,10,1.0,NOUN,глава,11
17658,amod,109.0,федеральный,13,1.0,ADJ,Федерального,12
17659,dobj,109.0,агентство,11,1.0,NOUN,агентства,13
17660,case,109.0,по,15,1.0,ADP,по,14
17661,dobj,109.0,охрана,13,1.0,NOUN,охране,15
17662,amod,109.0,окружающий,17,1.0,VERB,окружающей,16
17663,dobj,109.0,среда,15,1.0,NOUN,среды,17
17664,conj,109.0,скотт,11,1.0,NOUN,Скотт,18
17665,dobj,109.0,прюитта,18,1.0,NOUN,Прюитт,19
17666,punct,109.0,.,10,1.0,PUNCT,.,20
17667,advcl,109.0,комментировать,13,2.0,VERB,Комментируя,1
17668,dobj,109.0,решение,1,2.0,NOUN,решение,2
17669,nmod,109.0,президент,2,2.0,NOUN,президента,3
17670,dobj,109.0,трамп,3,2.0,NOUN,Трампа,4
17671,dep,109.0,выйти,2,2.0,VERB,выйти,5
17672,case,109.0,из,8,2.0,ADP,из,6
17673,amod,109.0,парижский,8,2.0,ADJ,Парижского,7
17674,dobj,109.0,соглашение,5,2.0,NOUN,соглашения,8
17675,case,109.0,по,10,2.0,ADP,по,9
17676,nmod,109.0,климат,8,2.0,NOUN,климату,10
17677,punct,109.0,",",10,2.0,PUNCT,",",11
17678,nsubj,109.0,прюитта,13,2.0,NOUN,Прюитт,12
17679,ROOT,109.0,пояснить,0,2.0,VERB,пояснил,13
17680,punct,109.0,",",13,2.0,PUNCT,",",14
17681,mark,109.0,что,29,2.0,SCONJ,что,15
17682,det,109.0,такой,18,2.0,DET,такие,16
17683,amod,109.0,поставить,18,2.0,VERB,поставленные,17
17684,nsubj,109.0,цель,29,2.0,NOUN,цели,18
17685,punct,109.0,",",18,2.0,PUNCT,",",19
17686,cc,109.0,как,18,2.0,SCONJ,как,20
17687,advmod,109.0,сокращение,18,2.0,NOUN,сокращение,21
17688,dobj,109.0,выброс,21,2.0,NOUN,выбросов,22
17689,amod,109.0,парниковый,24,2.0,ADJ,парниковых,23
17690,dobj,109.0,газ,22,2.0,NOUN,газов,24
17691,case,109.0,на,27,2.0,ADP,на,25
17692,nummod,109.0,2628,27,2.0,NUM,2628,26
17693,iobj,109.0,процент,22,2.0,NOUN,процентов,27
17694,cop,109.0,—,29,2.0,PUNCT,—,28
17695,advcl,109.0,недостижимый,13,2.0,ADJ,недостижимы,29
17696,punct,109.0,.,13,2.0,PUNCT,.,30
17697,nsubj,109.0,чиновник,2,3.0,NOUN,Чиновник,1
17698,ROOT,109.0,напомнить,0,3.0,VERB,напомнил,2
17699,punct,109.0,",",2,3.0,PUNCT,",",3
17700,mark,109.0,что,7,3.0,SCONJ,что,4
17701,advmod,109.0,ранее,7,3.0,ADV,ранее,5
17702,nsubj,109.0,сша,7,3.0,NOUN,США,6
17703,advcl,109.0,внести,2,3.0,VERB,внесли,7
17704,case,109.0,в,10,3.0,ADP,в,8
17705,amod,109.0,зелёный,10,3.0,ADJ,Зеленый,9
17706,nmod,109.0,фонд,7,3.0,NOUN,фонд,10
17707,compound,109.0,три,12,3.0,NUM,три,11
17708,nummod:gov,109.0,миллиард,13,3.0,NOUN,миллиарда,12
17709,nmod,109.0,доллар,7,3.0,NOUN,долларов,13
17710,punct,109.0,.,2,3.0,PUNCT,.,14
17711,case,109.0,по,3,4.0,ADP,По,1
17712,det,109.0,он,3,4.0,DET,его,2
17713,parataxis,109.0,слово,10,4.0,NOUN,словам,3
17714,punct,109.0,",",3,4.0,PUNCT,",",4
17715,nsubj,109.0,администрация,10,4.0,NOUN,администрация,5
17716,dobj,109.0,президент,5,4.0,NOUN,президента,6
17717,case,109.0,в,9,4.0,ADP,в,7
17718,amod,109.0,настоящее,9,4.0,ADJ,настоящее,8
17719,nmod,109.0,время,10,4.0,NOUN,время,9
17720,ROOT,109.0,обсуждать,0,4.0,VERB,обсуждает,10
17721,case,109.0,с,12,4.0,ADP,с,11
17722,nmod,109.0,министерство,10,4.0,NOUN,Министерством,12
17723,dobj,109.0,юстиция,12,4.0,NOUN,юстиции,13
17724,amod,109.0,дальнейший,15,4.0,ADJ,дальнейшие,14
17725,dobj,109.0,шаг,10,4.0,NOUN,шаги,15
17726,case,109.0,по,18,4.0,ADP,по,16
17727,amod,109.0,формальный,18,4.0,ADJ,формальному,17
17728,dobj,109.0,выход,15,4.0,NOUN,выходу,18
17729,case,109.0,из,21,4.0,ADP,из,19
17730,amod,109.0,парижский,21,4.0,ADJ,Парижского,20
17731,nmod,109.0,соглашение,18,4.0,NOUN,соглашения,21
17732,punct,109.0,",",21,4.0,PUNCT,",",22
17733,cc,109.0,и,10,4.0,CONJ,и,23
17734,amod,109.0,окончательный,25,4.0,ADJ,окончательный,24
17735,nsubj,109.0,выход,26,4.0,NOUN,выход,25
17736,conj,109.0,занять,10,4.0,VERB,займет,26
17737,nummod,109.0,несколько,28,4.0,NUM,несколько,27
17738,dobj,109.0,неделя,26,4.0,NOUN,недель,28
17739,punct,109.0,.,10,4.0,PUNCT,.,29
17740,cc,109.0,но,9,5.0,CONJ,Но,1
17741,nsubj,109.0,что,3,5.0,PRON,что,2
17742,acl,109.0,касаться,9,5.0,VERB,касается,3
17743,amod,109.0,зелёный,5,5.0,ADJ,Зеленого,4
17744,dobj,109.0,фонд,3,5.0,NOUN,фонда,5
17745,punct,109.0,",",5,5.0,PUNCT,",",6
17746,cc,109.0,то,3,5.0,CONJ,то,7
17747,nsubj,109.0,это,9,5.0,NOUN,это,8
17748,ROOT,109.0,случиться,0,5.0,VERB,случится,9
17749,advmod,109.0,сейчас,9,5.0,ADV,сейчас,10
17750,advmod,109.0,же,10,5.0,PART,же,11
17751,punct,109.0,",",11,5.0,PUNCT,",",12
17752,punct,109.0,—,11,5.0,PUNCT,—,13
17753,parataxis,109.0,заявить,9,5.0,VERB,заявил,14
17754,nsubj,109.0,прюитта,14,5.0,NOUN,Прюитт,15
17755,punct,109.0,.,9,5.0,PUNCT,.,16
17756,amod,109.0,зелёный,3,6.0,ADJ,Зеленый,1
17757,amod,109.0,климатический,3,6.0,ADJ,климатический,2
17758,nsubjpass,109.0,фонд,5,6.0,NOUN,фонд,3
17759,auxpass,109.0,быть,5,6.0,AUX,был,4
17760,ROOT,109.0,создать,0,6.0,VERB,создан,5
17761,mark,109.0,как,7,6.0,SCONJ,как,6
17762,iobj,109.0,инструмент,5,6.0,NOUN,инструмент,7
17763,case,109.0,для,9,6.0,ADP,для,8
17764,dobj,109.0,выполнение,7,6.0,NOUN,выполнения,9
17765,amod,109.0,парижский,11,6.0,ADJ,Парижского,10
17766,dobj,109.0,соглашение,9,6.0,NOUN,соглашения,11
17767,case,109.0,по,13,6.0,ADP,по,12
17768,nmod,109.0,климат,11,6.0,NOUN,климату,13
17769,punct,109.0,.,5,6.0,PUNCT,.,14
17770,case,109.0,в,2,7.0,ADP,В,1
17771,nmod,109.0,он,4,7.0,PRON,него,2
17772,nsubj,109.0,страныучастница,4,7.0,NOUN,страныучастницы,3
17773,ROOT,109.0,согласиться,0,7.0,VERB,согласились,4
17774,case,109.0,к,7,7.0,ADP,к,5
17775,amod,109.0,2020,7,7.0,NUM,2020,6
17776,nmod,109.0,год,4,7.0,NOUN,году,7
17777,xcomp,109.0,внести,4,7.0,VERB,внести,8
17778,compound,109.0,100,10,7.0,NUM,100,9
17779,nummod:gov,109.0,миллиард,11,7.0,NOUN,миллиардов,10
17780,nmod,109.0,доллар,8,7.0,NOUN,долларов,11
17781,punct,109.0,.,4,7.0,PUNCT,.,12
17782,nummod,109.0,1,3,8.0,NUM,1,1
17783,nmod,109.0,июнь,1,8.0,NOUN,июня,2
17784,nsubj,109.0,дональд,5,8.0,NOUN,Дональд,3
17785,appos,109.0,трамп,3,8.0,NOUN,Трамп,4
17786,ROOT,109.0,постановить,0,8.0,VERB,постановил,5
17787,punct,109.0,",",5,8.0,PUNCT,",",6
17788,mark,109.0,что,9,8.0,SCONJ,что,7
17789,nsubj,109.0,сша,9,8.0,NOUN,США,8
17790,advcl,109.0,выходить,5,8.0,VERB,выходят,9
17791,case,109.0,из,12,8.0,ADP,из,10
17792,amod,109.0,парижский,12,8.0,ADJ,Парижского,11
17793,dobj,109.0,соглашение,9,8.0,NOUN,соглашения,12
17794,punct,109.0,",",12,8.0,PUNCT,",",13
17795,advcl,109.0,объяснить,9,8.0,VERB,объяснив,14
17796,punct,109.0,",",14,8.0,PUNCT,",",15
17797,mark,109.0,что,20,8.0,SCONJ,что,16
17798,nsubj,109.0,выполнение,20,8.0,NOUN,выполнение,17
17799,det,109.0,этот,19,8.0,DET,этих,18
17800,dobj,109.0,договорённость,17,8.0,NOUN,договоренностей,19
17801,advcl,109.0,мочь,14,8.0,VERB,может,20
17802,xcomp,109.0,принести,20,8.0,VERB,принести,21
17803,dobj,109.0,убыток,21,8.0,NOUN,убытки,22
17804,case,109.0,для,24,8.0,ADP,для,23
17805,nmod,109.0,страна,22,8.0,NOUN,страны,24
17806,punct,109.0,.,5,8.0,PUNCT,.,25
17807,amod,109.0,парижский,2,9.0,ADJ,Парижское,1
17808,nsubj,109.0,соглашение,9,9.0,NOUN,соглашение,2
17809,punct,109.0,",",2,9.0,PUNCT,",",3
17810,amod,109.0,заключить,2,9.0,VERB,заключенное,4
17811,case,109.0,в,7,9.0,ADP,в,5
17812,amod,109.0,2015,7,9.0,NUM,2015,6
17813,nmod,109.0,год,4,9.0,NOUN,году,7
17814,punct,109.0,",",7,9.0,PUNCT,",",8
17815,ROOT,109.0,предусматривать,0,9.0,VERB,предусматривает,9
17816,dobj,109.0,выделение,9,9.0,NOUN,выделение,10
17817,compound,109.0,100,12,9.0,NUM,100,11
17818,nummod:gov,109.0,миллиард,13,9.0,NOUN,миллиардов,12
17819,nmod,109.0,доллар,9,9.0,NOUN,долларов,13
17820,amod,109.0,развивающийся,15,9.0,VERB,развивающимся,14
17821,nmod,109.0,страна,13,9.0,NOUN,странам,15
17822,case,109.0,для,17,9.0,ADP,для,16
17823,nmod,109.0,решение,13,9.0,NOUN,решения,17
17824,amod,109.0,климатический,19,9.0,ADJ,климатических,18
17825,dobj,109.0,проблема,17,9.0,NOUN,проблем,19
17826,punct,109.0,.,9,9.0,PUNCT,.,20
17827,amod,110.0,соединить,2,0.0,VERB,Соединенные,1
17828,nsubj,110.0,штат,4,0.0,NOUN,Штаты,2
17829,nmod,110.0,америка,2,0.0,NOUN,Америки,3
17830,ROOT,110.0,выходить,0,0.0,VERB,выходят,4
17831,case,110.0,из,7,0.0,ADP,из,5
17832,amod,110.0,парижский,7,0.0,ADJ,Парижского,6
17833,dobj,110.0,соглашение,4,0.0,NOUN,соглашения,7
17834,case,110.0,по,9,0.0,ADP,по,8
17835,nmod,110.0,климат,7,0.0,NOUN,климату,9
17836,amod,110.0,2016,11,0.0,NUM,2016,10
17837,nmod,110.0,год,9,0.0,NOUN,года,11
17838,punct,110.0,.,4,0.0,PUNCT,.,12
17839,mark,110.0,как,2,1.0,SCONJ,Как,1
17840,parataxis,110.0,передавать,9,1.0,VERB,передает,2
17841,nsubj,110.0,канал,2,1.0,NOUN,канал,3
17842,appos,110.0,россия,3,1.0,NOUN,Россия,4
17843,nmod,110.0,24,4,1.0,NUM,24,5
17844,punct,110.0,",",5,1.0,PUNCT,",",6
17845,case,110.0,о,8,1.0,ADP,об,7
17846,nmod,110.0,это,9,1.0,NOUN,этом,8
17847,ROOT,110.0,сообщить,0,1.0,VERB,сообщил,9
17848,nsubj,110.0,президент,9,1.0,NOUN,президент,10
17849,dobj,110.0,сша,10,1.0,NOUN,США,11
17850,appos,110.0,дональд,10,1.0,NOUN,Дональд,12
17851,nmod,110.0,трамп,12,1.0,NOUN,Трамп,13
17852,punct,110.0,.,9,1.0,PUNCT,.,14
17853,nsubj,110.0,он,2,2.0,PRON,Он,1
17854,ROOT,110.0,выступать,0,2.0,VERB,выступал,2
17855,case,110.0,против,5,2.0,ADP,против,3
17856,det,110.0,это,5,2.0,DET,этого,4
17857,nmod,110.0,соглашение,2,2.0,NOUN,соглашения,5
17858,advmod,110.0,ещё,2,2.0,ADV,еще,6
17859,punct,110.0,",",6,2.0,PUNCT,",",7
17860,mark,110.0,когда,9,2.0,SCONJ,когда,8
17861,advcl,110.0,баллотироваться,2,2.0,VERB,баллотировался,9
17862,case,110.0,на,11,2.0,ADP,на,10
17863,dobj,110.0,пост,9,2.0,NOUN,пост,11
17864,dobj,110.0,глава,11,2.0,NOUN,главы,12
17865,dobj,110.0,государство,12,2.0,NOUN,государства,13
17866,punct,110.0,.,2,2.0,PUNCT,.,14
17867,case,110.0,по,3,3.0,ADP,По,1
17868,det,110.0,он,3,3.0,DET,его,2
17869,parataxis,110.0,мнение,6,3.0,NOUN,мнению,3
17870,punct,110.0,",",3,3.0,PUNCT,",",4
17871,nsubj,110.0,документ,6,3.0,NOUN,документ,5
17872,ROOT,110.0,являться,0,3.0,VERB,является,6
17873,amod,110.0,односторонний,10,3.0,ADJ,односторонним,7
17874,cc,110.0,и,7,3.0,CONJ,и,8
17875,conj,110.0,невыгодный,7,3.0,ADJ,невыгоден,9
17876,dobj,110.0,сша,6,3.0,NOUN,США,10
17877,punct,110.0,",",10,3.0,PUNCT,",",11
17878,mark,110.0,поскольку,25,3.0,CONJ,поскольку,12
17879,nsubj,110.0,китай,25,3.0,NOUN,Китай,13
17880,punct,110.0,",",13,3.0,PUNCT,",",14
17881,amod,110.0,являться,13,3.0,VERB,являющийся,15
17882,dobj,110.0,лидер,15,3.0,NOUN,лидером,16
17883,case,110.0,по,18,3.0,ADP,по,17
17884,nmod,110.0,выброс,15,3.0,NOUN,выбросам,18
17885,amod,110.0,парниковый,20,3.0,ADJ,парниковых,19
17886,nmod,110.0,газ,18,3.0,NOUN,газов,20
17887,case,110.0,в,22,3.0,ADP,в,21
17888,nmod,110.0,атмосфера,18,3.0,NOUN,атмосферу,22
17889,punct,110.0,",",22,3.0,PUNCT,",",23
17890,neg,110.0,не,25,3.0,PART,не,24
17891,advcl,110.0,выполнять,6,3.0,VERB,выполняет,25
17892,amod,110.0,предусмотренный,28,3.0,VERB,предусмотренных,26
17893,nmod:agent,110.0,документ,26,3.0,NOUN,документом,27
17894,dobj,110.0,обязательство,25,3.0,NOUN,обязательств,28
17895,punct,110.0,.,6,3.0,PUNCT,.,29
17896,amod,110.0,парижский,2,4.0,ADJ,Парижское,1
17897,nsubjpass,110.0,соглашение,6,4.0,NOUN,соглашение,2
17898,case,110.0,по,4,4.0,ADP,по,3
17899,nmod,110.0,климат,2,4.0,NOUN,климату,4
17900,auxpass,110.0,быть,6,4.0,AUX,было,5
17901,ROOT,110.0,заключить,0,4.0,VERB,заключено,6
17902,case,110.0,в,8,4.0,ADP,в,7
17903,nmod,110.0,рамка,6,4.0,NOUN,рамках,8
17904,nmod,110.0,конвенция,8,4.0,NOUN,конвенции,9
17905,nmod,110.0,оон,9,4.0,NOUN,ООН,10
17906,case,110.0,о,12,4.0,ADP,об,11
17907,nmod,110.0,изменение,9,4.0,NOUN,изменении,12
17908,dobj,110.0,климат,12,4.0,NOUN,климата,13
17909,punct,110.0,—,13,4.0,PUNCT,—,14
17910,case,110.0,взаимный,17,4.0,ADP,взаимен,15
17911,amod,110.0,киотский,17,4.0,ADJ,Киотского,16
17912,nmod,110.0,протокол,12,4.0,NOUN,протокола,17
17913,punct,110.0,—,17,4.0,PUNCT,—,18
17914,nmod,110.0,22,17,4.0,NUM,22,19
17915,nmod,110.0,апрель,19,4.0,NOUN,апреля,20
17916,amod,110.0,2016,22,4.0,NUM,2016,21
17917,nmod,110.0,год,20,4.0,NOUN,года,22
17918,punct,110.0,.,6,4.0,PUNCT,.,23
17919,dobj,110.0,один,6,5.0,ADJ,Одной,1
17920,case,110.0,из,5,5.0,ADP,из,2
17921,det,110.0,он,5,5.0,DET,его,3
17922,amod,110.0,главный,5,5.0,ADJ,главных,4
17923,nmod,110.0,цель,1,5.0,NOUN,целей,5
17924,ROOT,110.0,являться,0,5.0,VERB,является,6
17925,nsubj,110.0,удержание,6,5.0,NOUN,удержание,7
17926,dobj,110.0,рост,7,5.0,NOUN,роста,8
17927,amod,110.0,глобальный,11,5.0,ADJ,глобальной,9
17928,amod,110.0,средний,11,5.0,ADJ,средней,10
17929,nmod,110.0,температура,8,5.0,NOUN,температуры,11
17930,advmod,110.0,намного,13,5.0,ADV,намного,12
17931,acl,110.0,ниже,7,5.0,ADJ,ниже,13
17932,dep,110.0,+2°,13,5.0,NUM,+2°,14
17933,cc,110.0,и,6,5.0,CONJ,и,15
17934,conj,110.0,предлагаться,6,5.0,VERB,предлагается,16
17935,nsubjpass,110.0,приложить,16,5.0,VERB,приложить,17
17936,dobj,110.0,усилие,17,5.0,NOUN,усилия,18
17937,case,110.0,для,20,5.0,ADP,для,19
17938,dobj,110.0,ограничение,18,5.0,NOUN,ограничения,20
17939,dobj,110.0,рост,20,5.0,NOUN,роста,21
17940,nmod,110.0,температура,21,5.0,NOUN,температуры,22
17941,nmod,110.0,величина,21,5.0,NOUN,величиной,23
17942,nmod,110.0,+1,23,5.0,NOUN,+1,24
17943,punct,110.0,",",24,5.0,PUNCT,",",25
17944,conj,110.0,5°,24,5.0,NUM,5°,26
17945,punct,110.0,.,6,5.0,PUNCT,.,27
17946,nsubj,111.0,сша,2,0.0,NOUN,США,1
17947,ROOT,111.0,выходить,0,0.0,VERB,выходят,2
17948,case,111.0,из,5,0.0,ADP,из,3
17949,amod,111.0,парижский,5,0.0,ADJ,Парижского,4
17950,dobj,111.0,соглашение,2,0.0,NOUN,соглашения,5
17951,case,111.0,по,7,0.0,ADP,по,6
17952,nmod,111.0,климат,5,0.0,NOUN,климату,7
17953,punct,111.0,.,2,0.0,PUNCT,.,8
17954,case,111.0,о,2,1.0,ADP,Об,1
17955,nmod,111.0,это,3,1.0,NOUN,этом,2
17956,ROOT,111.0,идти,0,1.0,VERB,идет,3
17957,nsubj,111.0,речь,3,1.0,NOUN,речь,4
17958,case,111.0,в,6,1.0,ADP,в,5
17959,nmod,111.0,заявление,3,1.0,NOUN,заявлении,6
17960,nmod,111.0,президент,6,1.0,NOUN,президента,7
17961,dobj,111.0,сша,7,1.0,NOUN,США,8
17962,punct,111.0,.,3,1.0,PUNCT,.,9
17963,case,111.0,по,2,2.0,ADP,По,1
17964,parataxis,111.0,слово,7,2.0,NOUN,словам,2
17965,nmod,111.0,трамп,2,2.0,NOUN,Трампа,3
17966,punct,111.0,",",3,2.0,PUNCT,",",4
17967,det,111.0,это,6,2.0,DET,это,5
17968,nsubj,111.0,соглашение,7,2.0,NOUN,соглашение,6
17969,ROOT,111.0,невыгодный,0,2.0,ADJ,невыгодно,7
17970,case,111.0,для,10,2.0,ADP,для,8
17971,amod,111.0,соединить,10,2.0,VERB,Соединенных,9
17972,dobj,111.0,штат,7,2.0,NOUN,Штатов,10
17973,punct,111.0,.,7,2.0,PUNCT,.,11
17974,acl,111.0,один,5,3.0,ADJ,Одно,1
17975,case,111.0,за,3,3.0,ADP,за,2
17976,nmod,111.0,другой,1,3.0,ADJ,другим,3
17977,punct,111.0,",",3,3.0,PUNCT,",",4
17978,nsubj,111.0,мы,6,3.0,PRON,мы,5
17979,ROOT,111.0,держать,0,3.0,VERB,держим,6
17980,dobj,111.0,обещание,6,3.0,NOUN,обещания,7
17981,punct,111.0,",",7,3.0,PUNCT,",",8
17982,dobj,111.0,который,11,3.0,ADJ,которые,9
17983,nsubj,111.0,я,11,3.0,PRON,я,10
17984,acl:relcl,111.0,давать,7,3.0,VERB,давал,11
17985,amod,111.0,американский,13,3.0,ADJ,американскому,12
17986,nmod,111.0,народ,11,3.0,NOUN,народу,13
17987,case,111.0,в,15,3.0,ADP,во,14
17988,nmod,111.0,время,11,3.0,NOUN,время,15
17989,amod,111.0,предвыборный,17,3.0,ADJ,предвыборной,16
17990,dobj,111.0,кампания,15,3.0,NOUN,кампании,17
